,tgenes,indexarray
1888,Glyma.07G013700::Gm07:1063494-1065494,1500
1889,Glyma.07G018000::Gm07:1438226-1440226,1200
1890,Glyma.07G018000::Gm07:1438226-1440226,1300
1891,Glyma.07G018000::Gm07:1438226-1440226,1400
1892,Glyma.07G018000::Gm07:1438226-1440226,1500
1893,Glyma.07G018600::Gm07:1481760-1483760,900
1894,Glyma.07G018600::Gm07:1481760-1483760,1000
1895,Glyma.07G020200::Gm07:1579376-1581376,700
1896,Glyma.07G020200::Gm07:1579376-1581376,900
1897,Glyma.07G020200::Gm07:1579376-1581376,1000
1898,Glyma.07G020200::Gm07:1579376-1581376,1100
1899,Glyma.07G020200::Gm07:1579376-1581376,1200
1900,Glyma.07G021600::Gm07:1675148-1677148,100
1901,Glyma.07G021600::Gm07:1675148-1677148,200
1902,Glyma.07G021600::Gm07:1675148-1677148,300
1903,Glyma.07G021600::Gm07:1675148-1677148,1500
1904,Glyma.07G023500::Gm07:1806282-1808282,800
1905,Glyma.07G023600::Gm07:1817851-1819851,700
1906,Glyma.07G028800::Gm07:2316878-2318878,800
1907,Glyma.07G028800::Gm07:2316878-2318878,900
1908,Glyma.07G028800::Gm07:2316878-2318878,1600
1909,Glyma.07G028800::Gm07:2316878-2318878,1700
1910,Glyma.07G028900::Gm07:2331597-2333597,0
1911,Glyma.07G031000::Gm07:2458826-2460826,1100
1912,Glyma.07G031000::Gm07:2458826-2460826,1200
1913,Glyma.07G031000::Gm07:2458826-2460826,1300
1914,Glyma.07G031000::Gm07:2458826-2460826,1400
1915,Glyma.07G031000::Gm07:2458826-2460826,1500
1916,Glyma.07G031000::Gm07:2458826-2460826,1600
1917,Glyma.07G031000::Gm07:2458826-2460826,1700
1918,Glyma.07G032500::Gm07:2550210-2552210,1200
1919,Glyma.07G034400::Gm07:2731567-2733567,100
1920,Glyma.07G034400::Gm07:2731567-2733567,1400
1921,Glyma.07G035000::Gm07:2804276-2806276,1700
1922,Glyma.07G035200::Gm07:2816457-2818457,0
1923,Glyma.07G035200::Gm07:2816457-2818457,100
1924,Glyma.07G035200::Gm07:2816457-2818457,200
1925,Glyma.07G035200::Gm07:2816457-2818457,400
1926,Glyma.07G035600::Gm07:2837962-2839962,900
1927,Glyma.07G035600::Gm07:2837962-2839962,1000
1928,Glyma.07G039300::Gm07:3229874-3231874,0
1929,Glyma.07G039300::Gm07:3229874-3231874,100
1930,Glyma.07G039300::Gm07:3229874-3231874,200
1931,Glyma.07G039300::Gm07:3229874-3231874,300
1932,Glyma.07G039300::Gm07:3229874-3231874,1600
1933,Glyma.07G039700::Gm07:3266216-3268216,1700
1934,Glyma.07G040900::Gm07:3394661-3396661,900
1935,Glyma.07G041400::Gm07:3449774-3451774,1100
1936,Glyma.07G041400::Gm07:3449774-3451774,1200
1937,Glyma.07G041400::Gm07:3449774-3451774,1300
1938,Glyma.07G041400::Gm07:3449774-3451774,1400
1939,Glyma.07G041400::Gm07:3449774-3451774,1700
1940,Glyma.07G042000::Gm07:3479108-3481108,0
1941,Glyma.07G042000::Gm07:3479108-3481108,100
1942,Glyma.07G042000::Gm07:3479108-3481108,200
1943,Glyma.07G043700::Gm07:3607345-3609345,0
1944,Glyma.07G043700::Gm07:3607345-3609345,1700
1945,Glyma.07G044100::Gm07:3659143-3661143,1100
1946,Glyma.07G044100::Gm07:3659143-3661143,1200
1947,Glyma.07G045600::Gm07:3789496-3791496,1500
1948,Glyma.07G047100::Gm07:3934654-3936654,0
1949,Glyma.07G047100::Gm07:3934654-3936654,100
1950,Glyma.07G047600::Gm07:3981789-3983789,600
1951,Glyma.07G049900::Gm07:4226449-4228449,300
1952,Glyma.07G051200::Gm07:4391637-4393637,0
1953,Glyma.07G051200::Gm07:4391637-4393637,100
1954,Glyma.07G051200::Gm07:4391637-4393637,200
1955,Glyma.07G052400::Gm07:4542997-4544997,1500
1956,Glyma.07G052400::Gm07:4542997-4544997,1600
1957,Glyma.07G052700::Gm07:4596722-4598722,1000
1958,Glyma.07G052700::Gm07:4596722-4598722,1500
1959,Glyma.07G053300::Gm07:4642804-4644804,100
1960,Glyma.07G053300::Gm07:4642804-4644804,1300
1961,Glyma.07G055800::Gm07:4889663-4891663,1100
1962,Glyma.07G055800::Gm07:4889663-4891663,1200
1963,Glyma.07G055800::Gm07:4889663-4891663,1400
1964,Glyma.07G055900::Gm07:4893501-4895501,0
1965,Glyma.07G055900::Gm07:4893501-4895501,100
1966,Glyma.07G055900::Gm07:4893501-4895501,1100
1967,Glyma.07G055900::Gm07:4893501-4895501,1600
1968,Glyma.07G057600::Gm07:5085209-5087209,800
1969,Glyma.07G057600::Gm07:5085209-5087209,900
1970,Glyma.07G057700::Gm07:5093678-5095678,1200
1971,Glyma.07G057700::Gm07:5093678-5095678,1500
1972,Glyma.07G057700::Gm07:5093678-5095678,1600
1973,Glyma.07G057700::Gm07:5093678-5095678,1700
1974,Glyma.07G059800::Gm07:5301151-5303151,1700
1975,Glyma.07G066800::Gm07:5868092-5870092,1100
1976,Glyma.07G066800::Gm07:5868092-5870092,1200
1977,Glyma.07G066800::Gm07:5868092-5870092,1300
1978,Glyma.07G066800::Gm07:5868092-5870092,1400
1979,Glyma.07G067400::Gm07:5924588-5926588,100
1980,Glyma.07G067900::Gm07:5956290-5958290,200
1981,Glyma.07G068700::Gm07:6048779-6050779,1500
1982,Glyma.07G069600::Gm07:6156136-6158136,1300
1983,Glyma.07G069600::Gm07:6156136-6158136,1500
1984,Glyma.07G073500::Gm07:6542869-6544869,500
1985,Glyma.07G076000::Gm07:6737227-6739227,900
1986,Glyma.07G076200::Gm07:6760224-6762224,1000
1987,Glyma.07G079600::Gm07:7088742-7090742,1300
1988,Glyma.07G083000::Gm07:7473930-7475930,1500
1989,Glyma.07G084000::Gm07:7600627-7602627,500
1990,Glyma.07G084000::Gm07:7600627-7602627,1300
1991,Glyma.07G084100::Gm07:7605489-7607489,900
1992,Glyma.07G084100::Gm07:7605489-7607489,1300
1993,Glyma.07G089000::Gm07:8149029-8151029,0
1994,Glyma.07G090000::Gm07:8280316-8282316,1700
1995,Glyma.07G093000::Gm07:8533815-8535815,1600
1996,Glyma.07G093400::Gm07:8558734-8560734,1400
1997,Glyma.07G094200::Gm07:8644465-8646465,1200
1998,Glyma.07G094200::Gm07:8644465-8646465,1300
1999,Glyma.07G095000::Gm07:8696077-8698077,800
2000,Glyma.07G095000::Gm07:8696077-8698077,900
2001,Glyma.07G095900::Gm07:8829062-8831062,800
2002,Glyma.07G095900::Gm07:8829062-8831062,1300
2003,Glyma.07G097200::Gm07:8981119-8983119,0
2004,Glyma.07G097200::Gm07:8981119-8983119,1700
2005,Glyma.07G097700::Gm07:9033259-9035259,100
2006,Glyma.07G098900::Gm07:9191372-9193372,900
2007,Glyma.07G099500::Gm07:9270040-9272040,1000
2008,Glyma.07G105700::Gm07:10065549-10067549,1400
2009,Glyma.07G108000::Gm07:10455641-10457641,900
2010,Glyma.07G108000::Gm07:10455641-10457641,1000
2011,Glyma.07G110300::Gm07:11133132-11135132,900
2012,Glyma.07G112000::Gm07:11431691-11433691,1400
2013,Glyma.07G115900::Gm07:12452842-12454842,1200
2014,Glyma.07G115900::Gm07:12452842-12454842,1400
2015,Glyma.07G115900::Gm07:12452842-12454842,1500
2016,Glyma.07G116000::Gm07:12460037-12462037,600
2017,Glyma.07G116000::Gm07:12460037-12462037,1700
2018,Glyma.07G119700::Gm07:13576386-13578386,500
2019,Glyma.07G119800::Gm07:13586078-13588078,1000
2020,Glyma.07G119800::Gm07:13586078-13588078,1100
2021,Glyma.07G126000::Gm07:14888375-14890375,1200
2022,Glyma.07G128300::Gm07:15182598-15184598,1200
2023,Glyma.07G128300::Gm07:15182598-15184598,1300
2024,Glyma.07G130300::Gm07:15290602-15292602,1500
2025,Glyma.07G133800::Gm07:15706362-15708362,600
2026,Glyma.07G136500::Gm07:16000518-16002518,1300
2027,Glyma.07G136500::Gm07:16000518-16002518,1400
2028,Glyma.07G136800::Gm07:16071580-16073580,600
2029,Glyma.07G136800::Gm07:16071580-16073580,700
2030,Glyma.07G136800::Gm07:16071580-16073580,800
2031,Glyma.07G136800::Gm07:16071580-16073580,900
2032,Glyma.07G136800::Gm07:16071580-16073580,1000
2033,Glyma.07G136800::Gm07:16071580-16073580,1100
2034,Glyma.07G136800::Gm07:16071580-16073580,1200
2035,Glyma.07G137300::Gm07:16126592-16128592,0
2036,Glyma.07G137300::Gm07:16126592-16128592,1200
2037,Glyma.07G137300::Gm07:16126592-16128592,1300
2038,Glyma.07G139200::Gm07:16384444-16386444,1100
2039,Glyma.07G140100::Gm07:16441020-16443020,400
2040,Glyma.07G141300::Gm07:16596784-16598784,400
2041,Glyma.07G141300::Gm07:16596784-16598784,500
2042,Glyma.07G141300::Gm07:16596784-16598784,600
2043,Glyma.07G141300::Gm07:16596784-16598784,1000
2044,Glyma.07G141300::Gm07:16596784-16598784,1100
2045,Glyma.07G142600::Gm07:16819229-16821229,1100
2046,Glyma.07G142600::Gm07:16819229-16821229,1200
2047,Glyma.07G142600::Gm07:16819229-16821229,1300
2048,Glyma.07G146800::Gm07:17455968-17457968,700
2049,Glyma.07G146800::Gm07:17455968-17457968,900
2050,Glyma.07G149151::Gm07:17787321-17789321,1200
2051,Glyma.07G152700::Gm07:18453385-18455385,1300
2052,Glyma.07G152700::Gm07:18453385-18455385,1400
2053,Glyma.07G152700::Gm07:18453385-18455385,1500
2054,Glyma.07G152700::Gm07:18453385-18455385,1600
2055,Glyma.07G152700::Gm07:18453385-18455385,1700
2056,Glyma.07G153100::Gm07:18547633-18549633,0
2057,Glyma.07G153100::Gm07:18547633-18549633,100
2058,Glyma.07G153100::Gm07:18547633-18549633,800
2059,Glyma.07G153500::Gm07:18633078-18635078,400
2060,Glyma.07G156000::Gm07:19047192-19049192,100
2061,Glyma.07G156000::Gm07:19047192-19049192,200
2062,Glyma.07G157100::Gm07:19163661-19165661,1300
2063,Glyma.07G163600::Gm07:21527910-21529910,0
2064,Glyma.07G163600::Gm07:21527910-21529910,600
2065,Glyma.07G163600::Gm07:21527910-21529910,700
2066,Glyma.07G163600::Gm07:21527910-21529910,800
2067,Glyma.07G165700::Gm07:25049339-25051339,1200
2068,Glyma.07G168900::Gm07:28287888-28289888,100
2069,Glyma.07G168900::Gm07:28287888-28289888,200
2070,Glyma.07G173700::Gm07:31025762-31027762,100
2071,Glyma.07G174100::Gm07:31452668-31454668,1100
2072,Glyma.07G178100::Gm07:34440866-34442866,1200
2073,Glyma.07G179900::Gm07:34867599-34869599,1000
2074,Glyma.07G181500::Gm07:35318851-35320851,1100
2075,Glyma.07G182200::Gm07:35375487-35377487,200
2076,Glyma.07G183200::Gm07:35455246-35457246,1600
2077,Glyma.07G183200::Gm07:35455246-35457246,1700
2078,Glyma.07G184700::Gm07:35575356-35577356,0
2079,Glyma.07G184700::Gm07:35575356-35577356,1400
2080,Glyma.07G184700::Gm07:35575356-35577356,1600
2081,Glyma.07G184700::Gm07:35575356-35577356,1700
2082,Glyma.07G185400::Gm07:35658665-35660665,300
2083,Glyma.07G185400::Gm07:35658665-35660665,400
2084,Glyma.07G185500::Gm07:35669455-35671455,700
2085,Glyma.07G187500::Gm07:35840283-35842283,800
2086,Glyma.07G189200::Gm07:36017567-36019567,400
2087,Glyma.07G189500::Gm07:36061142-36063142,1500
2088,Glyma.07G189700::Gm07:36091107-36093107,400
2089,Glyma.07G189700::Gm07:36091107-36093107,500
2090,Glyma.07G189700::Gm07:36091107-36093107,1300
2091,Glyma.07G189700::Gm07:36091107-36093107,1700
2092,Glyma.07G189900::Gm07:36123661-36125661,300
2093,Glyma.07G189900::Gm07:36123661-36125661,400
2094,Glyma.07G193300::Gm07:36493382-36495382,1100
2095,Glyma.07G193300::Gm07:36493382-36495382,1200
2096,Glyma.07G195300::Gm07:36725446-36727446,900
2097,Glyma.07G195300::Gm07:36725446-36727446,1000
2098,Glyma.07G196000::Gm07:36794441-36796441,600
2099,Glyma.07G196000::Gm07:36794441-36796441,1100
2100,Glyma.07G198200::Gm07:37016487-37018487,1300
2101,Glyma.07G198200::Gm07:37016487-37018487,1400
2102,Glyma.07G200500::Gm07:37222318-37224318,1500
2103,Glyma.07G201100::Gm07:37281138-37283138,700
2104,Glyma.07G201100::Gm07:37281138-37283138,1700
2105,Glyma.07G206100::Gm07:37871703-37873703,0
2106,Glyma.07G206100::Gm07:37871703-37873703,600
2107,Glyma.07G209100::Gm07:38202686-38204686,600
2108,Glyma.07G209100::Gm07:38202686-38204686,700
2109,Glyma.07G209100::Gm07:38202686-38204686,800
2110,Glyma.07G209200::Gm07:38221205-38223205,400
2111,Glyma.07G209200::Gm07:38221205-38223205,500
2112,Glyma.07G212800::Gm07:38804005-38806005,1700
2113,Glyma.07G215000::Gm07:39031447-39033447,0
2114,Glyma.07G215000::Gm07:39031447-39033447,100
2115,Glyma.07G215000::Gm07:39031447-39033447,200
2116,Glyma.07G215500::Gm07:39095940-39097940,200
2117,Glyma.07G215500::Gm07:39095940-39097940,1400
2118,Glyma.07G220300::Gm07:39810832-39812832,300
2119,Glyma.07G223000::Gm07:40228749-40230749,600
2120,Glyma.07G223000::Gm07:40228749-40230749,700
2121,Glyma.07G223000::Gm07:40228749-40230749,800
2122,Glyma.07G223000::Gm07:40228749-40230749,900
2123,Glyma.07G223000::Gm07:40228749-40230749,1000
2124,Glyma.07G227700::Gm07:40866874-40868874,1400
2125,Glyma.07G227700::Gm07:40866874-40868874,1500
2126,Glyma.07G227700::Gm07:40866874-40868874,1600
2127,Glyma.07G227700::Gm07:40866874-40868874,1700
2128,Glyma.07G228200::Gm07:40953517-40955517,0
2129,Glyma.07G228200::Gm07:40953517-40955517,100
2130,Glyma.07G228200::Gm07:40953517-40955517,900
2131,Glyma.07G229100::Gm07:41233337-41235337,1000
2132,Glyma.07G229100::Gm07:41233337-41235337,1100
2133,Glyma.07G233500::Gm07:41788208-41790208,100
2134,Glyma.07G233500::Gm07:41788208-41790208,1000
2135,Glyma.07G233900::Gm07:41824477-41826477,1600
2136,Glyma.07G234300::Gm07:41858235-41860235,0
2137,Glyma.07G234300::Gm07:41858235-41860235,100
2138,Glyma.07G234300::Gm07:41858235-41860235,200
2139,Glyma.07G234300::Gm07:41858235-41860235,1200
2140,Glyma.07G234300::Gm07:41858235-41860235,1300
2141,Glyma.07G234300::Gm07:41858235-41860235,1400
2142,Glyma.07G234300::Gm07:41858235-41860235,1500
2143,Glyma.07G234300::Gm07:41858235-41860235,1600
2144,Glyma.07G234300::Gm07:41858235-41860235,1700
2145,Glyma.07G234800::Gm07:41888928-41890928,0
2146,Glyma.07G237500::Gm07:42201418-42203418,400
2147,Glyma.07G237500::Gm07:42201418-42203418,500
2148,Glyma.07G237500::Gm07:42201418-42203418,600
2149,Glyma.07G237500::Gm07:42201418-42203418,700
2150,Glyma.07G238300::Gm07:42276206-42278206,400
2151,Glyma.07G238300::Gm07:42276206-42278206,500
2152,Glyma.07G238300::Gm07:42276206-42278206,600
2153,Glyma.07G238300::Gm07:42276206-42278206,700
2154,Glyma.07G242000::Gm07:42504992-42506992,1200
2155,Glyma.07G242000::Gm07:42504992-42506992,1700
2156,Glyma.07G242100::Gm07:42521066-42523066,0
2157,Glyma.07G243500::Gm07:42650952-42652952,500
2158,Glyma.07G243500::Gm07:42650952-42652952,900
2159,Glyma.07G243651::Gm07:42655770-42657770,1200
2160,Glyma.07G243651::Gm07:42655770-42657770,1300
2161,Glyma.07G245000::Gm07:42756004-42758004,600
2162,Glyma.07G245000::Gm07:42756004-42758004,1500
2163,Glyma.07G245000::Gm07:42756004-42758004,1600
2164,Glyma.07G248000::Gm07:42961950-42963950,1100
2165,Glyma.07G248600::Gm07:43008137-43010137,1200
2166,Glyma.07G248600::Gm07:43008137-43010137,1300
2167,Glyma.07G248600::Gm07:43008137-43010137,1400
2168,Glyma.07G253100::Gm07:43352090-43354090,1500
2169,Glyma.07G253700::Gm07:43391868-43393868,0
2170,Glyma.07G253700::Gm07:43391868-43393868,1300
2171,Glyma.07G253700::Gm07:43391868-43393868,1400
2172,Glyma.07G253700::Gm07:43391868-43393868,1500
2173,Glyma.07G254700::Gm07:43461883-43463883,400
2174,Glyma.07G254700::Gm07:43461883-43463883,1100
2175,Glyma.07G255700::Gm07:43515196-43517196,100
2176,Glyma.07G256200::Gm07:43547247-43549247,900
2177,Glyma.07G256200::Gm07:43547247-43549247,1300
2178,Glyma.07G256200::Gm07:43547247-43549247,1400
2179,Glyma.07G256300::Gm07:43554406-43556406,300
2180,Glyma.07G256300::Gm07:43554406-43556406,1100
2181,Glyma.07G257900::Gm07:43716558-43718558,0
2182,Glyma.07G258200::Gm07:43730644-43732644,1400
2183,Glyma.07G258200::Gm07:43730644-43732644,1500
2184,Glyma.07G259300::Gm07:43809477-43811477,900
2185,Glyma.07G259300::Gm07:43809477-43811477,1000
2186,Glyma.07G259300::Gm07:43809477-43811477,1400
2187,Glyma.07G259300::Gm07:43809477-43811477,1500
2188,Glyma.07G261800::Gm07:43990557-43992557,1100
2189,Glyma.07G262500::Gm07:44020604-44022604,1400
2190,Glyma.07G269600::Gm07:44567911-44569911,900
2191,Glyma.07G269600::Gm07:44567911-44569911,1000
2192,Glyma.07G269700::Gm07:44573477-44575477,200
2193,Glyma.07G269700::Gm07:44573477-44575477,700
2194,Glyma.07G269700::Gm07:44573477-44575477,800
2195,Glyma.07G269700::Gm07:44573477-44575477,900
2196,Glyma.07G269700::Gm07:44573477-44575477,1600
2197,Glyma.07G269900::Gm07:44585000-44587000,1300
2198,Glyma.07G272600::Gm07:44787853-44789853,1600
2199,Glyma.07G273000::Gm07:44822161-44824161,900
2200,Glyma.07G273700::Gm07:44868003-44870003,600
2201,Glyma.08G000800::Gm08:61116-63116,800
2202,Glyma.08G002000::Gm08:133744-135744,1300
2203,Glyma.08G003500::Gm08:262229-264229,500
2204,Glyma.08G003500::Gm08:262229-264229,600
2205,Glyma.08G003500::Gm08:262229-264229,700
2206,Glyma.08G004100::Gm08:291750-293750,900
2207,Glyma.08G004100::Gm08:291750-293750,1000
2208,Glyma.08G004200::Gm08:299691-301691,900
2209,Glyma.08G004200::Gm08:299691-301691,1000
2210,Glyma.08G004300::Gm08:321824-323824,800
2211,Glyma.08G004300::Gm08:321824-323824,1700
2212,Glyma.08G004800::Gm08:377766-379766,300
2213,Glyma.08G004800::Gm08:377766-379766,400
2214,Glyma.08G004800::Gm08:377766-379766,1300
2215,Glyma.08G009800::Gm08:760982-762982,1500
2216,Glyma.08G013800::Gm08:1073245-1075245,400
2217,Glyma.08G013800::Gm08:1073245-1075245,500
2218,Glyma.08G013800::Gm08:1073245-1075245,600
2219,Glyma.08G013800::Gm08:1073245-1075245,700
2220,Glyma.08G013800::Gm08:1073245-1075245,800
2221,Glyma.08G013800::Gm08:1073245-1075245,900
2222,Glyma.08G013800::Gm08:1073245-1075245,1000
2223,Glyma.08G013800::Gm08:1073245-1075245,1100
2224,Glyma.08G013800::Gm08:1073245-1075245,1200
2225,Glyma.08G013800::Gm08:1073245-1075245,1300
2226,Glyma.08G014900::Gm08:1168756-1170756,1000
2227,Glyma.08G014900::Gm08:1168756-1170756,1500
2228,Glyma.08G014900::Gm08:1168756-1170756,1600
2229,Glyma.08G014900::Gm08:1168756-1170756,1700
2230,Glyma.08G015100::Gm08:1184084-1186084,1400
2231,Glyma.08G015300::Gm08:1203478-1205478,700
2232,Glyma.08G015700::Gm08:1238363-1240363,300
2233,Glyma.08G015700::Gm08:1238363-1240363,400
2234,Glyma.08G015700::Gm08:1238363-1240363,500
2235,Glyma.08G024100::Gm08:1926149-1928149,1100
2236,Glyma.08G025700::Gm08:2030753-2032753,1400
2237,Glyma.08G025700::Gm08:2030753-2032753,1500
2238,Glyma.08G025700::Gm08:2030753-2032753,1700
2239,Glyma.08G026500::Gm08:2091192-2093192,1000
2240,Glyma.08G028300::Gm08:2258708-2260708,1200
2241,Glyma.08G034500::Gm08:2735538-2737538,1600
2242,Glyma.08G034700::Gm08:2741675-2743675,300
2243,Glyma.08G034700::Gm08:2741675-2743675,400
2244,Glyma.08G036400::Gm08:2863161-2865161,800
2245,Glyma.08G041100::Gm08:3251454-3253454,1200
2246,Glyma.08G041100::Gm08:3251454-3253454,1300
2247,Glyma.08G041100::Gm08:3251454-3253454,1400
2248,Glyma.08G042100::Gm08:3333948-3335948,1300
2249,Glyma.08G044400::Gm08:3507850-3509850,1100
2250,Glyma.08G050400::Gm08:3947407-3949407,1200
2251,Glyma.08G050400::Gm08:3947407-3949407,1300
2252,Glyma.08G051600::Gm08:4010335-4012335,1500
2253,Glyma.08G051600::Gm08:4010335-4012335,1600
2254,Glyma.08G052700::Gm08:4086351-4088351,1500
2255,Glyma.08G052800::Gm08:4095706-4097706,1100
2256,Glyma.08G054400::Gm08:4198509-4200509,1200
2257,Glyma.08G054400::Gm08:4198509-4200509,1500
2258,Glyma.08G054400::Gm08:4198509-4200509,1600
2259,Glyma.08G054700::Gm08:4212305-4214305,1600
2260,Glyma.08G055000::Gm08:4235971-4237971,500
2261,Glyma.08G055000::Gm08:4235971-4237971,600
2262,Glyma.08G055000::Gm08:4235971-4237971,700
2263,Glyma.08G056200::Gm08:4318320-4320320,500
2264,Glyma.08G056200::Gm08:4318320-4320320,600
2265,Glyma.08G056200::Gm08:4318320-4320320,1700
2266,Glyma.08G057000::Gm08:4365527-4367527,700
2267,Glyma.08G061800::Gm08:4761577-4763577,700
2268,Glyma.08G063800::Gm08:4893956-4895956,1500
2269,Glyma.08G063800::Gm08:4893956-4895956,1600
2270,Glyma.08G063800::Gm08:4893956-4895956,1700
2271,Glyma.08G064700::Gm08:4952865-4954865,0
2272,Glyma.08G064700::Gm08:4952865-4954865,100
2273,Glyma.08G064700::Gm08:4952865-4954865,200
2274,Glyma.08G064700::Gm08:4952865-4954865,300
2275,Glyma.08G066700::Gm08:5109923-5111923,400
2276,Glyma.08G066700::Gm08:5109923-5111923,500
2277,Glyma.08G066700::Gm08:5109923-5111923,700
2278,Glyma.08G066700::Gm08:5109923-5111923,1700
2279,Glyma.08G067000::Gm08:5142220-5144220,0
2280,Glyma.08G067000::Gm08:5142220-5144220,100
2281,Glyma.08G067000::Gm08:5142220-5144220,200
2282,Glyma.08G067000::Gm08:5142220-5144220,600
2283,Glyma.08G067000::Gm08:5142220-5144220,700
2284,Glyma.08G067000::Gm08:5142220-5144220,900
2285,Glyma.08G067000::Gm08:5142220-5144220,1400
2286,Glyma.08G067600::Gm08:5179880-5181880,1600
2287,Glyma.08G067741::Gm08:5197558-5199558,1200
2288,Glyma.08G067741::Gm08:5197558-5199558,1300
2289,Glyma.08G070100::Gm08:5347180-5349180,400
2290,Glyma.08G070100::Gm08:5347180-5349180,800
2291,Glyma.08G070100::Gm08:5347180-5349180,900
2292,Glyma.08G070100::Gm08:5347180-5349180,1600
2293,Glyma.08G072200::Gm08:5534556-5536556,1100
2294,Glyma.08G072400::Gm08:5543678-5545678,1100
2295,Glyma.08G073600::Gm08:5625019-5627019,1500
2296,Glyma.08G073600::Gm08:5625019-5627019,1600
2297,Glyma.08G073600::Gm08:5625019-5627019,1700
2298,Glyma.08G074000::Gm08:5655165-5657165,500
2299,Glyma.08G074000::Gm08:5655165-5657165,600
2300,Glyma.08G074000::Gm08:5655165-5657165,900
2301,Glyma.08G074000::Gm08:5655165-5657165,1000
2302,Glyma.08G074000::Gm08:5655165-5657165,1100
2303,Glyma.08G078000::Gm08:5933376-5935376,1600
2304,Glyma.08G078000::Gm08:5933376-5935376,1700
2305,Glyma.08G081700::Gm08:6178075-6180075,500
2306,Glyma.08G081700::Gm08:6178075-6180075,600
2307,Glyma.08G081700::Gm08:6178075-6180075,700
2308,Glyma.08G081700::Gm08:6178075-6180075,1000
2309,Glyma.08G081700::Gm08:6178075-6180075,1100
2310,Glyma.08G082200::Gm08:6206827-6208827,1000
2311,Glyma.08G082200::Gm08:6206827-6208827,1100
2312,Glyma.08G082200::Gm08:6206827-6208827,1700
2313,Glyma.08G082900::Gm08:6280185-6282185,1000
2314,Glyma.08G082900::Gm08:6280185-6282185,1200
2315,Glyma.08G082900::Gm08:6280185-6282185,1300
2316,Glyma.08G084300::Gm08:6358308-6360308,800
2317,Glyma.08G084300::Gm08:6358308-6360308,900
2318,Glyma.08G084300::Gm08:6358308-6360308,1000
2319,Glyma.08G084300::Gm08:6358308-6360308,1200
2320,Glyma.08G084600::Gm08:6374468-6376468,400
2321,Glyma.08G084600::Gm08:6374468-6376468,500
2322,Glyma.08G085000::Gm08:6398950-6400950,600
2323,Glyma.08G085000::Gm08:6398950-6400950,700
2324,Glyma.08G086000::Gm08:6485528-6487528,0
